
[00:00:00.000 --> 00:00:03.800]   All right, good morning.
[00:22:40.100 --> 00:22:44.500]   Now having said that, I need to explain what faith is not.
[00:22:44.500 --> 00:22:47.800]   Because the way that the word faith is used,
[00:22:47.800 --> 00:22:52.100]   even in the church sometimes, it confuses people.
[00:22:52.100 --> 00:22:58.500]   Faith is not faith in faith.
[00:22:58.500 --> 00:23:00.100]   Faith is not faith in faith.
[00:23:00.100 --> 00:23:06.500]   So when LeBron James or whoever says, "Oh, I just believe,"
[00:23:06.500 --> 00:23:08.400]   there's no power in that.
[00:23:08.400 --> 00:23:09.900]   Faith is not just wishful thinking.
[00:23:09.900 --> 00:23:14.500]   If I just believe, finish this sentence.
[00:23:14.500 --> 00:23:19.900]   If I believe I can...
[00:23:19.900 --> 00:23:21.100]   You guys are so Asian.
[00:23:21.100 --> 00:23:27.200]   If I believe I can achieve, right?
[00:23:27.200 --> 00:23:28.300]   You probably heard that before.
[00:23:28.300 --> 00:23:30.800]   If I believe I can achieve.
[00:23:30.800 --> 00:23:35.500]   And that is the mantra of the word faith movement.
[00:23:35.500 --> 00:23:38.300]   That if you believe, you can do whatever.
[00:23:38.300 --> 00:23:40.300]   So let's say if Lakers win,
[00:23:40.300 --> 00:23:45.300]   which is the possibility is very high right now, right?
[00:23:45.300 --> 00:23:48.900]   If they win, you may hear an athlete
[00:23:48.900 --> 00:23:55.500]   who just won the championship and say, "I believed.
[00:23:55.500 --> 00:23:56.800]   I believed.
[00:23:56.800 --> 00:24:00.400]   Even when nobody believed in me, I believed.
[00:24:00.400 --> 00:24:03.900]   Everybody said, you know, that the Clippers were going to win.
[00:24:03.900 --> 00:24:06.000]   That Kawhi was the best player.
[00:24:06.000 --> 00:24:07.200]   That we had no chance.
[00:24:07.200 --> 00:24:10.400]   They didn't give us the odds, but we never stopped believing.
[00:24:10.400 --> 00:24:12.700]   So we believed.
[00:24:12.700 --> 00:24:16.800]   And because of their belief, they were able to win the championship.
[00:24:16.800 --> 00:24:20.300]   That's if you believe, you can achieve.
[00:24:20.300 --> 00:24:23.100]   Not only is that false, it's dangerous.
[00:24:23.100 --> 00:24:25.900]   It can ruin your lives.
[00:24:25.900 --> 00:24:28.200]   You ever watch American Idol?
[00:24:28.200 --> 00:24:31.300]   You have some people who come up there to compete in a competition
[00:24:31.300 --> 00:24:35.600]   that they have no business doing?
[00:24:35.600 --> 00:24:38.000]   For whatever the reason, I think as the years went by,
[00:24:38.000 --> 00:24:40.900]   they got rid of more and more people who really don't belong there.
[00:24:40.900 --> 00:24:41.900]   But some of you guys who remember,
[00:24:41.900 --> 00:24:44.800]   remember the beginning of that show, American Idol?
[00:24:44.800 --> 00:24:48.500]   There are some guys like, how did he get up there, right?
[00:24:48.500 --> 00:24:49.600]   Remember William Hung?
[00:24:49.600 --> 00:24:51.100]   Okay, let me pass.
[00:24:51.100 --> 00:24:51.600]   Let me move on.
[00:24:51.600 --> 00:24:53.300]   Some of you guys may remember, right?
[00:24:53.300 --> 00:24:56.600]   There are some guys, they couldn't even hit a note, you know?
[00:24:56.600 --> 00:24:58.100]   And they would come there and say, yeah, you know,
[00:24:58.100 --> 00:24:59.500]   they would say the same thing.
[00:24:59.500 --> 00:25:01.800]   I was always told I'm no good and everybody tried to stop me.
[00:25:01.800 --> 00:25:03.700]   My parents, they didn't believe in me.
[00:25:03.700 --> 00:25:04.800]   But I believed in myself.
[00:25:04.800 --> 00:25:08.000]   It's like, go ahead, William.
[00:25:08.000 --> 00:25:10.200]   She banged, she banged.
[00:25:10.200 --> 00:25:13.600]   And Simon Cowell was like, you suck.
[00:25:13.600 --> 00:25:16.700]   And everybody said, he's so mean.
[00:25:16.700 --> 00:25:18.800]   And we were looking at that, and we said, no, he's true.
[00:25:18.800 --> 00:25:23.100]   He's like, you know, maybe the way he said it was mean, but that's true.
[00:25:23.100 --> 00:25:28.300]   Just because you believe doesn't make your voice better.
[00:25:28.300 --> 00:25:30.800]   Just because you believe, you're not going to achieve.
[00:25:30.800 --> 00:25:34.400]   So the best thing that he, somebody should have told him.
[00:25:34.400 --> 00:25:37.800]   Somebody should have told him that you're not gifted in that.
[00:25:37.800 --> 00:25:39.900]   And in fact, you're really bad at this.
[00:25:39.900 --> 00:25:40.500]   You know what I mean?
[00:25:40.500 --> 00:25:45.100]   Should have been an engineer, right?
[00:25:45.100 --> 00:25:46.400]   I was like, what does that mean?
[00:25:46.400 --> 00:25:48.900]   No, it's the truth, right?
[00:25:48.900 --> 00:25:54.800]   So not only is it false, it's dangerous when it is applied in the wrong place.
[00:25:54.800 --> 00:25:56.100]   That's not what faith means.
[00:25:56.100 --> 00:26:03.200]   In fact, you and I live in a world where the word faith is used by politicians.
[00:26:03.200 --> 00:26:08.000]   Oprah, Joel Osteen, Benny Hinn, LeBron James, Lancy Pelosi.
[00:26:08.000 --> 00:26:15.300]   These are all people that I've heard in the last few months saying how faith is so powerful.
[00:26:15.300 --> 00:26:18.100]   They're not talking about Christ.
[00:26:18.100 --> 00:26:20.000]   They're not talking about his resurrection.
[00:26:20.000 --> 00:26:22.800]   They're talking about faith in faith.
[00:26:22.800 --> 00:26:29.200]   In fact, there's a lot of songs out there, secular songs, that have nothing to do with Christ,
[00:26:29.200 --> 00:26:30.600]   but they're talking about faith.
[00:26:30.600 --> 00:26:33.800]   And you guys remember George Michael?
[00:26:33.800 --> 00:26:35.800]   Okay, it's a little outdated.
[00:26:35.800 --> 00:26:41.500]   Okay, so how about his band Wham?
[00:26:41.500 --> 00:26:43.800]   Anyway, okay, look it up.
[00:26:43.800 --> 00:26:46.100]   He's real.
[00:26:46.100 --> 00:26:51.500]   So a guy named George Michael, he had a song called, "You Gotta Have Faith."
[00:26:51.500 --> 00:26:54.000]   Anybody who knows George Michael knows he's not a Christian.
[00:26:54.000 --> 00:26:56.900]   I'm not going to get into what he got caught doing and all that background stuff,
[00:26:56.900 --> 00:26:59.800]   but just trust me, he's not a Christian.
[00:26:59.800 --> 00:27:03.700]   But he has a song called, "You Gotta Have Faith," and let me read you his lyrics.
[00:27:03.700 --> 00:27:07.000]   "Well, I guess it would be nice if I could touch your body."
[00:27:07.000 --> 00:27:09.000]   He's not talking about the church.
[00:27:09.000 --> 00:27:14.500]   "I know that everybody has got a body like you,
[00:27:14.500 --> 00:27:17.200]   but I gotta think twice before I give my heart away,
[00:27:17.200 --> 00:27:20.700]   and I know all the games you play because I play them too.
[00:27:20.700 --> 00:27:23.500]   Oh, but I need some time off from that emotion,
[00:27:23.500 --> 00:27:26.000]   time to pick my heart up off the floor.
[00:27:26.000 --> 00:27:28.600]   Oh, when that love comes down without devotion,
[00:27:28.600 --> 00:27:30.700]   well, it takes a strong man, baby,
[00:27:30.700 --> 00:27:36.200]   but I'm showing you the door 'cause I gotta have faith, gotta have faith,
[00:27:36.200 --> 00:27:41.800]   because I gotta have faith, faith, faith, I gotta have faith, faith, faith."
[00:27:41.800 --> 00:27:45.900]   He's not talking about the death and resurrection of Jesus Christ.
[00:27:45.900 --> 00:27:49.200]   The way that the term "faith" is being used in our culture,
[00:27:49.200 --> 00:27:51.400]   it's like, "If you believe, you can achieve."
[00:27:51.400 --> 00:27:54.600]   He's not talking about that clearly.
[00:27:54.600 --> 00:27:58.800]   It is not faith in faith that gives you power.
[00:27:58.800 --> 00:28:02.600]   In fact, if you remember, in Luke 8, 11-15,
[00:28:02.600 --> 00:28:06.000]   Jesus gives a parable of the sower and the seed,
[00:28:06.000 --> 00:28:11.800]   and out of the four soils, only one soil endures and bears fruit.
[00:28:11.800 --> 00:28:16.600]   The other three, either immediately dies, or after a little bit it dies,
[00:28:16.600 --> 00:28:19.200]   or it looks like it's going to bear fruit, and then it gets choked, and it dies,
[00:28:19.200 --> 00:28:22.400]   but all three, in the end, it dies.
[00:28:22.400 --> 00:28:25.600]   But the distinction between the one that lives and bears fruit—
[00:28:25.600 --> 00:28:28.100]   and he's talking about eternal life—
[00:28:28.100 --> 00:28:34.200]   versus those who seem to bear fruit and then they die is how they receive what?
[00:28:34.200 --> 00:28:36.600]   The seed.
[00:28:36.600 --> 00:28:38.700]   What they did with the seed.
[00:28:38.700 --> 00:28:40.900]   Because the seed is the Word of God.
[00:28:40.900 --> 00:28:45.200]   And does the seed, when it lands on wherever you are,
[00:28:45.200 --> 00:28:48.400]   does it bear fruit? Does it endure?
[00:28:48.400 --> 00:28:51.400]   So, that's what he means in Romans 10, 17.
[00:28:51.400 --> 00:28:58.600]   It says, "So faith comes from hearing, and the hearing by the Word of Christ."
[00:28:58.600 --> 00:29:01.900]   So faith is not faith in faith. Faith is in what?
[00:29:01.900 --> 00:29:04.000]   His Word.
[00:29:04.000 --> 00:29:06.600]   Faith comes from hearing of the hearing of the Word of Christ,
[00:29:06.600 --> 00:29:10.200]   because faith is what connects us to the unseen.
[00:29:10.200 --> 00:29:14.400]   And what is the greatest of the unseen? God himself.
[00:29:14.400 --> 00:29:18.200]   So faith is the evidence of what we hope for.
[00:29:18.200 --> 00:29:25.700]   It is a substance or evidence or proof of what is unseen, which is God himself.
[00:29:25.700 --> 00:29:31.600]   Some people ask me, "Why is your church so hooked on teaching the Bible,
[00:29:31.600 --> 00:29:35.800]   memorizing Scripture, you know, expiatory preaching, and inductive Bible study?
[00:29:35.800 --> 00:29:39.900]   You know, what about homeless? What about this? And what about that?"
[00:29:39.900 --> 00:29:43.500]   It's not that those things don't matter.
[00:29:43.500 --> 00:29:50.500]   But the Bible says that the central thing that connects us to God is faith.
[00:29:50.500 --> 00:29:58.000]   Not your hard work, not organization, not older brothers, not good leaders.
[00:29:58.000 --> 00:30:06.500]   He said it's faith. Faith is what connects you and makes things that aren't seen real.
[00:30:06.500 --> 00:30:11.000]   So the greatest thing that you and I need to cultivate is faith.
[00:30:11.000 --> 00:30:16.000]   And the way that we get faith, the way that the faith grows, is through what?
[00:30:16.000 --> 00:30:19.300]   Hearing of the Word of Christ.
[00:30:19.300 --> 00:30:22.700]   And you may sit here and sit all your life, hear the Word of Christ,
[00:30:22.700 --> 00:30:26.000]   and not have any effect in your heart.
[00:30:26.000 --> 00:30:32.400]   But no matter what you do the rest of your life, you're not standing on the right foundation.
[00:30:32.400 --> 00:30:34.600]   That's why the Word of God is central.
[00:30:34.600 --> 00:30:37.800]   Without the Word of Christ, it doesn't matter if you feed the poor.
[00:30:37.800 --> 00:30:44.300]   Without the Word of Christ and our faith, it doesn't matter if we are doing social justice
[00:30:44.300 --> 00:30:46.800]   and whatever it is that we get involved in.
[00:30:46.800 --> 00:30:50.400]   Because faith is what connects us to this living God.
[00:30:50.400 --> 00:30:57.700]   John 10.27, "My sheep hear my voice, and I know them, and they follow me."
[00:30:57.700 --> 00:31:03.700]   That's what he's been doing. He's been spending ten chapters establishing Christ as what?
[00:31:03.700 --> 00:31:06.900]   The foundation, the chief cornerstone.
[00:31:06.900 --> 00:31:10.600]   And chief cornerstone in modern English just means it's foundation.
[00:31:10.600 --> 00:31:14.100]   That Jesus is the foundation upon which we build everything else.
[00:31:14.100 --> 00:31:18.800]   So if you drift away from Christ, it doesn't matter what you build.
[00:31:18.800 --> 00:31:22.900]   It doesn't matter how hard you work. It doesn't matter how well you educate your kids.
[00:31:22.900 --> 00:31:28.600]   If we drift away from the foundation, Christ is a chief cornerstone.
[00:31:28.600 --> 00:31:34.700]   In 1 Peter 1.20-25, "For you have been born again, not of seed, which is perishable, but imperishable.
[00:31:34.700 --> 00:31:37.400]   That is through the living and enduring Word of God.
[00:31:37.400 --> 00:31:41.000]   For all flesh is like grass, and all its glory like the flower of the grass.
[00:31:41.000 --> 00:31:44.900]   The grass withers and the flower falls off, but the Word of the Lord endures forever.
[00:31:44.900 --> 00:31:48.600]   And this is the Word which was preached to you."
[00:31:48.600 --> 00:31:56.900]   Everything else, every other foundation is going to dry up, is going to rot, is going to die.
[00:31:56.900 --> 00:32:01.500]   But only what's built, our salvation, our sanctification, our glorification,
[00:32:01.500 --> 00:32:05.800]   that's built on the enduring Word of God will last forever.
[00:32:05.800 --> 00:32:12.800]   So in other words, enduring faith is what's connected to the enduring Word.
[00:32:12.800 --> 00:32:14.700]   That's what he means.
[00:32:14.700 --> 00:32:20.600]   So what faith is and what faith is not, and then thirdly, what faith does.
[00:32:20.600 --> 00:32:27.200]   He says in verse 2, "For by it men of old gained approval."
[00:32:27.200 --> 00:32:33.500]   He says in verse 6, "Without faith it is impossible to please God."
[00:32:33.500 --> 00:32:39.500]   You can have knowledge, you can have passion, but he says without faith it is impossible to please God.
[00:32:39.500 --> 00:32:43.400]   So he said this is what faith is, and here's all these people that I'm going to be mentioning,
[00:32:43.400 --> 00:32:49.400]   and it is by faith that they endured, they suffered, and even died.
[00:32:49.400 --> 00:32:52.600]   And by doing so, they found approval before God.
[00:32:52.600 --> 00:32:58.800]   In other words, when they died, God said to each one of them, "Well done, my good and faithful servant."
[00:32:58.800 --> 00:33:02.400]   Not simply because of hard work. Yes, faith caused them to have hard work.
[00:33:02.400 --> 00:33:06.400]   Faith caused them to sacrifice. Faith caused them to do crazy things for God.
[00:33:06.400 --> 00:33:14.600]   But it was faith that caused them to work, not work.
[00:33:14.600 --> 00:33:22.100]   Now, all of this is basically what he was trying to tell them in Hebrews chapter 10, verse 34.
[00:33:22.100 --> 00:33:27.100]   He says, "For you showed sympathy to the prisoners and accepted joyfully the seizure of your property,
[00:33:27.100 --> 00:33:30.600]   knowing that you have for yourselves a better possession and a lasting one."
[00:33:30.600 --> 00:33:32.100]   And he's reminding them.
[00:33:32.100 --> 00:33:36.600]   The reason why they were able to endure the first time when persecution came around,
[00:33:36.600 --> 00:33:39.600]   and why now they're tempted to go back to their old life,
[00:33:39.600 --> 00:33:44.400]   is because when it first came, they were anchored in Christ.
[00:33:44.400 --> 00:33:47.800]   And they were able to see that there's a better possession coming.
[00:33:47.800 --> 00:33:52.100]   Even if all of this gets stripped away, all of this gets stripped away,
[00:33:52.100 --> 00:34:00.100]   he says, they saw clearly what was coming because of this faith.
[00:34:00.100 --> 00:34:04.100]   Apostle Paul, that's what he means in Philippians when he says,
[00:34:04.100 --> 00:34:09.600]   "In comparison to the surpassing knowledge of Jesus Christ."
[00:34:09.600 --> 00:34:14.100]   The Bible says, "Satan blinds the mind of the unbelievers so they do not," what?
[00:34:14.100 --> 00:34:19.600]   "So they do not see." How was our eyes open? Through faith.
[00:34:19.600 --> 00:34:27.600]   So when faith caused us to see the eternal things as to be true, they had courage.
[00:34:27.600 --> 00:34:31.600]   And that's why Paul says, "In light of what I saw in Christ,
[00:34:31.600 --> 00:34:37.600]   everything that I knew here became rubbish in comparison."
[00:34:37.600 --> 00:34:43.600]   So faith is what causes us to see that. Faith is what causes us to be connected to that.
[00:34:43.600 --> 00:34:47.100]   And so he's trying to remind them to be re-anchored in Christ.
[00:34:47.100 --> 00:34:53.100]   In Galatians 5.5, "For in Christ Jesus, neither circumcision nor uncircumcision means anything."
[00:34:53.100 --> 00:34:56.600]   Okay, let me stop right there.
[00:34:56.600 --> 00:35:03.100]   How much time has Paul dedicated in the New Testament
[00:35:03.100 --> 00:35:08.100]   to describe that circumcision is not necessary?
[00:35:08.100 --> 00:35:13.100]   Is there a right and wrong with circumcision?
[00:35:13.100 --> 00:35:16.100]   Again, you guys are so Asian.
[00:35:16.100 --> 00:35:21.100]   Yes. You can't be circumcised.
[00:35:21.100 --> 00:35:26.600]   Paul, his whole second missionary journey was to go back to the churches and tell them,
[00:35:26.600 --> 00:35:30.100]   "You don't need to be circumcised."
[00:35:30.100 --> 00:35:38.600]   That's his whole argument. He rebukes Peter and Barnabas because they wouldn't sit with the uncircumcised.
[00:35:38.600 --> 00:35:43.600]   So is there a right and wrong answer with circumcision and uncircumcision?
[00:35:43.600 --> 00:35:47.600]   Yes. Then why does he say that?
[00:35:47.600 --> 00:35:52.100]   Why does he say it doesn't matter whether circumcision or uncircumcision?
[00:35:52.100 --> 00:36:01.100]   Because even your talk of right theology, if it is not coming from faith, is useless.
[00:36:01.100 --> 00:36:07.600]   Even if you're theologically correct, if it's not faith, what does he say?
[00:36:07.600 --> 00:36:13.600]   He says, "But faith working through love."
[00:36:13.600 --> 00:36:22.600]   If it is not your faith in Christ that is evidenced by how you love, even correct theology is useless.
[00:36:22.600 --> 00:36:25.600]   Did you catch that?
[00:36:25.600 --> 00:36:30.100]   That's why this faith is so important because it's the foundation upon which we build everything.
[00:36:30.100 --> 00:36:36.100]   So right theology has to come from right faith working itself out through love
[00:36:36.100 --> 00:36:39.100]   and everything else is built on top of that.
[00:36:39.100 --> 00:36:43.600]   1 Peter 1.7, "So the proof of your faith being more precious than gold,
[00:36:43.600 --> 00:36:46.600]   which is perishable even through tested by fire,
[00:36:46.600 --> 00:36:51.600]   may be found to result in praise and glory and honor at the revelation of Jesus Christ."
[00:36:51.600 --> 00:36:56.600]   That even in the midst of suffering, that when you endure it,
[00:36:56.600 --> 00:37:05.600]   it is proof that you are connected to the unseen, God himself.
[00:37:05.600 --> 00:37:09.600]   He's laying all of this as a foundation.
[00:37:09.600 --> 00:37:11.600]   This is how important faith is.
[00:37:11.600 --> 00:37:14.600]   This is how important being connected to Christ is.
[00:37:14.600 --> 00:37:17.100]   This is how important not to drift.
[00:37:17.100 --> 00:37:22.100]   And then he's going to show us what that looks like in the life of these believers.
[00:37:22.100 --> 00:37:30.100]   Let me get practical and personal here for a minute in application.
[00:37:30.100 --> 00:37:36.100]   The beginning of our salvation is faith, obviously.
[00:37:36.100 --> 00:37:39.100]   But what is it of faith in?
[00:37:39.100 --> 00:37:43.100]   How do you start your relationship with God?
[00:37:43.100 --> 00:37:47.100]   If somebody off the street said, "You know, I want to be a Christian.
[00:37:47.100 --> 00:37:49.100]   What do I do?"
[00:37:49.100 --> 00:37:52.100]   What would you tell them?
[00:37:52.100 --> 00:37:55.100]   Go to church?
[00:37:55.100 --> 00:38:01.100]   "Oh, I know this guy, this small group. Join that small group."
[00:38:01.100 --> 00:38:02.100]   What would you tell them?
[00:38:02.100 --> 00:38:07.100]   I'm talking about the very genesis of someone's connection to God.
[00:38:07.100 --> 00:38:11.100]   What would you tell them?
[00:38:11.100 --> 00:38:18.100]   "God died for you, Jesus Christ, the Son of God, died for you to take away your sins.
[00:38:18.100 --> 00:38:21.100]   And he was resurrected that you may have a new life.
[00:38:21.100 --> 00:38:29.100]   So if you believe that he died for you and that your sins are forgiven because of what he has done,
[00:38:29.100 --> 00:38:31.100]   he says you will be forgiven."
[00:38:31.100 --> 00:38:32.100]   That's the genesis.
[00:38:32.100 --> 00:38:38.100]   Now that will lead to teach them to observe all that I have commanded you, right?
[00:38:38.100 --> 00:38:42.100]   But the first action, first thing that somebody who said, "I want to be a Christian," is
[00:38:42.100 --> 00:38:50.100]   you need to confess and believe that Jesus forgave you of your sins.
[00:38:50.100 --> 00:38:57.100]   But that's not the first and only time where that gets questioned.
[00:38:57.100 --> 00:38:58.100]   Sometimes we do that.
[00:38:58.100 --> 00:39:01.100]   It's like I raise my hand, I confess, and then we move on.
[00:39:01.100 --> 00:39:06.100]   And there are many Christians living day to day in the process of sanctification
[00:39:06.100 --> 00:39:11.100]   having a hard time believing that Christ forgave you.
[00:39:11.100 --> 00:39:15.100]   There are people, tons of people that I've met,
[00:39:15.100 --> 00:39:20.100]   who regurgitate what has happened in the past.
[00:39:20.100 --> 00:39:23.100]   Maybe I'm struggling because of my sins.
[00:39:23.100 --> 00:39:28.100]   Maybe these things are happening because I did this in the past.
[00:39:28.100 --> 00:39:34.100]   How many times could God possibly forgive for the same sins over and over again?
[00:39:34.100 --> 00:39:39.100]   So even though we may profess it outwardly, inwardly,
[00:39:39.100 --> 00:39:43.100]   there's a doubt whether he really forgave me.
[00:39:43.100 --> 00:39:47.100]   And because there's doubts of his forgiveness,
[00:39:47.100 --> 00:39:53.100]   that automatically trickles down to, "Does God really love me then?"
[00:39:53.100 --> 00:40:00.100]   And so when we try to live out our sanctification without doubt lingering over us,
[00:40:00.100 --> 00:40:06.100]   we have to prove ourselves to make sure that we are worthy of that love,
[00:40:06.100 --> 00:40:08.100]   which is an impossible task.
[00:40:08.100 --> 00:40:11.100]   Not a hard task, an impossible task.
[00:40:11.100 --> 00:40:14.100]   So the first and foremost thing that every Christian,
[00:40:14.100 --> 00:40:17.100]   from the beginning, in the middle, and at the end,
[00:40:17.100 --> 00:40:19.100]   that we need to have absolute confidence of,
[00:40:19.100 --> 00:40:22.100]   is when Jesus says that if you confess your sins,
[00:40:22.100 --> 00:40:28.100]   he is faithful and just to forgive you of all your unrighteousness.
[00:40:28.100 --> 00:40:32.100]   You have to believe that with all your heart.
[00:40:32.100 --> 00:40:36.100]   Because that's the only way that we have any connection
[00:40:36.100 --> 00:40:41.100]   to the eternal, to the unseen.
[00:40:41.100 --> 00:40:44.100]   Your sins are forgiven.
[00:40:44.100 --> 00:40:47.100]   Your sins are forgiven.
[00:40:47.100 --> 00:40:53.100]   And when God says your sins are forgiven, he says it is forgotten.
[00:40:53.100 --> 00:40:59.100]   He sees us as righteous because we're covered by the blood of Christ.
[00:40:59.100 --> 00:41:03.100]   Jesus' righteousness was imputed in us, and that's what atonement is.
[00:41:03.100 --> 00:41:05.100]   We are covered by his blood.
[00:41:05.100 --> 00:41:08.100]   So when he sees us, he doesn't see a failure
[00:41:08.100 --> 00:41:11.100]   who's trying to make up for his mistakes.
[00:41:11.100 --> 00:41:14.100]   He sees a sinner who could not,
[00:41:14.100 --> 00:41:20.100]   that his son had compassion and love and forgave.
[00:41:20.100 --> 00:41:22.100]   That is the beginning point of our salvation.
[00:41:22.100 --> 00:41:24.100]   It is like ongoing sanctification,
[00:41:24.100 --> 00:41:29.100]   and it is the only way that we can make it to glorification.
[00:41:29.100 --> 00:41:39.100]   First and foremost, do you believe that you are forgiven?
[00:41:39.100 --> 00:41:42.100]   He who did not spare his own son,
[00:41:42.100 --> 00:41:47.100]   how will he not along with him freely give us all things?
[00:41:47.100 --> 00:41:51.100]   If you believe that Jesus died for your sins,
[00:41:51.100 --> 00:41:56.100]   how do you struggle with the fact that he would give you anything that you need?
[00:41:56.100 --> 00:41:58.100]   So many Christians, you know, accept that superficially
[00:41:58.100 --> 00:42:00.100]   and then wrestle the rest of our lives
[00:42:00.100 --> 00:42:06.100]   worrying that God's not going to care enough to take care of the things that I need.
[00:42:06.100 --> 00:42:08.100]   You see how completely illogical that is?
[00:42:08.100 --> 00:42:11.100]   Not only is it not biblical, it's illogical.
[00:42:11.100 --> 00:42:13.100]   It's illogical to believe that God would send his son
[00:42:13.100 --> 00:42:16.100]   but not care about your needs.
[00:42:16.100 --> 00:42:18.100]   And that's exactly what he is saying.
[00:42:18.100 --> 00:42:21.100]   He's saying trust him. Believe him.
[00:42:21.100 --> 00:42:25.100]   Whatever trials may be coming, be anchored in Christ.
[00:42:25.100 --> 00:42:28.100]   What caused you to begin your relationship with God,
[00:42:28.100 --> 00:42:34.100]   continue to anchor with him so that you may persevere in your faith.
[00:42:34.100 --> 00:42:36.100]   Then I want to wrap up with,
[00:42:36.100 --> 00:42:41.100]   because there are some of you who feel so weak in your faith,
[00:42:41.100 --> 00:42:44.100]   that you're just barely hanging on.
[00:42:44.100 --> 00:42:47.100]   Especially with this pandemic, and I was reading the statistics
[00:42:47.100 --> 00:42:49.100]   of how many people have fallen out in their faith,
[00:42:49.100 --> 00:42:54.100]   they said over a third of people who were attending church at one point
[00:42:54.100 --> 00:42:56.100]   before the pandemic have walked away from their faith.
[00:42:56.100 --> 00:42:58.100]   A third!
[00:42:58.100 --> 00:43:00.100]   I mean, you tell me,
[00:43:00.100 --> 00:43:03.100]   I mean, that's something spiritual.
[00:43:03.100 --> 00:43:07.100]   That's not something that any human being could have done.
[00:43:07.100 --> 00:43:12.100]   And obviously from our perspective, we can see that as purification of the church,
[00:43:12.100 --> 00:43:15.100]   but from another perspective, that's satanic work.
[00:43:15.100 --> 00:43:17.100]   Right?
[00:43:17.100 --> 00:43:19.100]   There are a lot of people who are barely hanging on.
[00:43:19.100 --> 00:43:25.100]   Jesus said that if you have a faith of a mustard seed, you can move mountains.
[00:43:25.100 --> 00:43:28.100]   Have you ever seen a seed of a mustard seed?
[00:43:28.100 --> 00:43:30.100]   It's like a lint.
[00:43:30.100 --> 00:43:32.100]   In fact, it's a lint of a lint.
[00:43:32.100 --> 00:43:33.100]   That's how tiny it is.
[00:43:33.100 --> 00:43:37.100]   You almost have to look at it and say, "What is that?"
[00:43:37.100 --> 00:43:39.100]   Because it's that tiny.
[00:43:39.100 --> 00:43:43.100]   So Jesus was pointing to the smallest seed,
[00:43:43.100 --> 00:43:48.100]   and he said, "If you have a faith that tiny,
[00:43:48.100 --> 00:43:50.100]   you can move mountains."
[00:43:50.100 --> 00:43:53.100]   So what he means by that is, that's how powerful that is.
[00:43:53.100 --> 00:43:57.100]   That tiny little faith that you have,
[00:43:57.100 --> 00:44:01.100]   that connects you to the Almighty God,
[00:44:01.100 --> 00:44:06.100]   that tiny little connection is more powerful than anything that you can think of.
[00:44:06.100 --> 00:44:09.100]   And it is not that mustard seed.
[00:44:09.100 --> 00:44:11.100]   The power is not in that seed.
[00:44:11.100 --> 00:44:16.100]   The seed is the path that connects us to the Almighty.
[00:44:16.100 --> 00:44:17.100]   That's what he means by that.
[00:44:17.100 --> 00:44:19.100]   He's not saying you can move mountains.
[00:44:19.100 --> 00:44:21.100]   He says, "Through faith that connects you to this powerful God,
[00:44:21.100 --> 00:44:23.100]   he can move mountains."
[00:44:23.100 --> 00:44:25.100]   That's what that means.
[00:44:25.100 --> 00:44:29.100]   Some of us are just hanging on a thread,
[00:44:29.100 --> 00:44:30.100]   for whatever the reason.
[00:44:30.100 --> 00:44:31.100]   Maybe it was out of neglect.
[00:44:31.100 --> 00:44:37.100]   Maybe you failed, and you have a hard time believing that God can possibly forgive you.
[00:44:37.100 --> 00:44:40.100]   And you've drifted, and you've drifted, and you've drifted.
[00:44:40.100 --> 00:44:41.100]   And it's so small.
[00:44:41.100 --> 00:44:46.100]   They say, "Well, mustard seed, I feel like it's even smaller than that."
[00:44:46.100 --> 00:44:50.100]   My guess is if Jesus could point to something even smaller than a mustard seed,
[00:44:50.100 --> 00:44:54.100]   he would have pointed at that, because that was his point.
[00:44:54.100 --> 00:45:00.100]   There are times when we hold on,
[00:45:00.100 --> 00:45:02.100]   even through that small seed.
[00:45:02.100 --> 00:45:05.100]   Maybe some of you guys are out there right now.
[00:45:05.100 --> 00:45:09.100]   Let me give you a powerful illustration of this,
[00:45:09.100 --> 00:45:12.100]   through the life of the disciples.
[00:45:12.100 --> 00:45:16.100]   Remember in John chapter 6, he feeds 5,000.
[00:45:16.100 --> 00:45:18.100]   The actual number, probably 20,000.
[00:45:18.100 --> 00:45:23.100]   Remember, today, if you have a crowd of 100 people,
[00:45:23.100 --> 00:45:25.100]   that's a pretty big crowd.
[00:45:25.100 --> 00:45:28.100]   Let's say if you got off the airport, and you're coming through International,
[00:45:28.100 --> 00:45:31.100]   and there's 30 people with signs with your name on it.
[00:45:31.100 --> 00:45:32.100]   What would we think?
[00:45:32.100 --> 00:45:34.100]   "Oh, he's important."
[00:45:34.100 --> 00:45:36.100]   What if there was 100 people?
[00:45:36.100 --> 00:45:38.100]   "Is this guy a movie star?"
[00:45:38.100 --> 00:45:40.100]   What if there was 1,000 people?
[00:45:40.100 --> 00:45:42.100]   "Is this the president?"
[00:45:42.100 --> 00:45:44.100]   What if there was 10,000 people?
[00:45:44.100 --> 00:45:48.100]   This is at LAX, where there's millions of people that live here.
[00:45:48.100 --> 00:45:50.100]   This is in the rural side of Galilee.
[00:45:50.100 --> 00:45:53.100]   20,000 people are following him everywhere he goes.
[00:45:53.100 --> 00:45:54.100]   He just fed them.
